"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
        3882, -1.04310706e-02, 6.43740941e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21300007e-03, 6.43740941e-02, -1.04310706e-02, 0.00000000e+00, -1.62038329e-01, 0.00000000e+00, 0.00000000e+00, -2.43234367e+00, 6.79999391e-01, 4.14089745e-01, 3.84386591e+00, 0.00000000e+00, 3.0000000000, 2.2131391738, 0.7600979604
        3883, -1.04324571e-02, 6.43739621e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21324197e-03, 6.43739621e-02, -1.04324571e-02, 0.00000000e+00, -1.62060199e-01, 0.00000000e+00, 0.00000000e+00, -2.47720271e+00, 6.28509860e-01, 4.02277336e-01, 3.80104892e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7601981806
        3884, -1.04356738e-02, 6.43733128e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21481748e-03, 6.43733128e-02, -1.04356738e-02, 0.00000000e+00, -1.62111803e-01, 0.00000000e+00, 0.00000000e+00, -2.49244866e+00, 6.14829014e-01, 4.06585328e-01, 3.78942975e+00, 0.00000000e+00, 3.0000000000, 2.1081115665, 0.7602838557
        3885, -1.04344920e-02, 6.43731640e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21329248e-03, 6.43731640e-02, -1.04344920e-02, 0.00000000e+00, -1.62093819e-01, 0.00000000e+00, 0.00000000e+00, -2.49032082e+00, 6.24075850e-01, 4.03122539e-01, 3.79082278e+00, 0.00000000e+00, 4.0000000000, 2.1454409649, 0.7603819006
        3886, -1.04238552e-02, 6.43725527e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20789332e-03, 6.43725527e-02, -1.04238552e-02, 0.00000000e+00, -1.61930121e-01, 0.00000000e+00, 0.00000000e+00, -2.55859641e+00, 5.54966646e-01, 3.23130342e-01, 3.71063289e+00, 0.00000000e+00, 4.0000000000, 2.1297312156, 0.7605065173
        3887, -1.04220392e-02, 6.43728355e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20677971e-03, 6.43728355e-02, -1.04220392e-02, 0.00000000e+00, -1.61901198e-01, 0.00000000e+00, 0.00000000e+00, -2.44132177e+00, 6.83789187e-01, 4.32662679e-01, 3.83014498e+00, 0.00000000e+00, 4.0000000000, 2.3038945152, 0.7606321971
        3888, -1.04194234e-02, 6.43728722e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20522998e-03, 6.43728722e-02, -1.04194234e-02, 0.00000000e+00, -1.61860470e-01, 0.00000000e+00, 0.00000000e+00, -2.47444724e+00, 6.33117295e-01, 4.57056988e-01, 3.80995804e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7607620039
        3889, -1.04220231e-02, 6.43733816e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20610674e-03, 6.43733816e-02, -1.04220231e-02, 0.00000000e+00, -1.61899574e-01, 0.00000000e+00, 0.00000000e+00, -2.44199115e+00, 6.79645171e-01, 4.09772202e-01, 3.83214490e+00, 0.00000000e+00, 3.0000000000, 2.0798250607, 0.7608502151
        3890, -1.04233764e-02, 6.43731437e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20755618e-03, 6.43731437e-02, -1.04233764e-02, 0.00000000e+00, -1.61921196e-01, 0.00000000e+00, 0.00000000e+00, -2.43416514e+00, 6.94785952e-01, 4.05443318e-01, 3.83856707e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7609376404
        3891, -1.04294160e-02, 6.43733042e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21058814e-03, 6.43733042e-02, -1.04294160e-02, 0.00000000e+00, -1.62014613e-01, 0.00000000e+00, 0.00000000e+00, -2.36659353e+00, 7.75313460e-01, 3.74988977e-01, 3.89959142e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7610232600
        3892, -1.04361065e-02, 6.43730049e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21349240e-03, 6.43730049e-02, -1.04361065e-02, 0.00000000e+00, -1.62119300e-01, 0.00000000e+00, 0.00000000e+00, -2.48800468e+00, 6.35825249e-01, 3.49938801e-01, 3.79089051e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7611202992
        3893, -1.04285098e-02, 6.43727868e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21144240e-03, 6.43727868e-02, -1.04285098e-02, 0.00000000e+00, -1.62001839e-01, 0.00000000e+00, 0.00000000e+00, -2.57006103e+00, 5.25353387e-01, 3.62968043e-01, 3.72480722e+00, 0.00000000e+00, 3.0000000000, 2.3023409910, 0.7612073951
        3894, -1.04273465e-02, 6.43729462e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21045932e-03, 6.43729462e-02, -1.04273465e-02, 0.00000000e+00, -1.61983367e-01, 0.00000000e+00, 0.00000000e+00, -2.45449131e+00, 6.61149069e-01, 4.63877024e-01, 3.82965767e+00, 0.00000000e+00, 3.0000000000, 2.5304503497, 0.7613059627
        3895, -1.04162330e-02, 6.43721374e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20383944e-03, 6.43721374e-02, -1.04162330e-02, 0.00000000e+00, -1.61812756e-01, 0.00000000e+00, 0.00000000e+00, -2.47427937e+00, 6.34880151e-01, 4.40042616e-01, 3.80379721e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7613939457
        3896, -1.04151169e-02, 6.43716605e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20333657e-03, 6.43716605e-02, -1.04151169e-02, 0.00000000e+00, -1.61796617e-01, 0.00000000e+00, 0.00000000e+00, -2.47776430e+00, 6.46948761e-01, 3.40911232e-01, 3.79643459e+00, 0.00000000e+00, 3.0000000000, 2.0481327490, 0.7614804099
        3897, -1.04169197e-02, 6.43720890e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20340202e-03, 6.43720890e-02, -1.04169197e-02, 0.00000000e+00, -1.61823547e-01, 0.00000000e+00, 0.00000000e+00, -2.41548071e+00, 7.13559661e-01, 4.21252023e-01, 3.84997745e+00, 0.00000000e+00, 3.0000000000, 2.0563667380, 0.7615674992
        3898, -1.04236157e-02, 6.43733403e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20785838e-03, 6.43733403e-02, -1.04236157e-02, 0.00000000e+00, -1.61924418e-01, 0.00000000e+00, 0.00000000e+00, -2.37606613e+00, 7.73267919e-01, 3.65349188e-01, 3.88571044e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7616646757
        3899, -1.04241991e-02, 6.43735284e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20868047e-03, 6.43735284e-02, -1.04241991e-02, 0.00000000e+00, -1.61933009e-01, 0.00000000e+00, 0.00000000e+00, -2.45945968e+00, 6.62834349e-01, 3.77317755e-01, 3.81908735e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7617505765
        3900, -1.04309723e-02, 6.43736975e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21245772e-03, 6.43736975e-02, -1.04309723e-02, 0.00000000e+00, -1.62037800e-01, 0.00000000e+00, 0.00000000e+00, -2.45378066e+00, 6.52585726e-01, 4.32210648e-01, 3.81965661e+00, 0.00000000e+00, 3.0000000000, 2.2037425241, 0.7618449492
        3901, -1.04414468e-02, 6.43745443e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21734247e-03, 6.43745443e-02, -1.04414468e-02, 0.00000000e+00, -1.62198380e-01, 0.00000000e+00, 0.00000000e+00, -2.41495911e+00, 6.96975916e-01, 4.22450117e-01, 3.84794602e+00, 0.00000000e+00, 3.0000000000, 2.1609380802, 0.7619354971
        3902, -1.04425969e-02, 6.43745639e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21881901e-03, 6.43745639e-02, -1.04425969e-02, 0.00000000e+00, -1.62216197e-01, 0.00000000e+00, 0.00000000e+00, -2.47702956e+00, 6.34720659e-01, 3.96257636e-01, 3.80084951e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7620270307
        3903, -1.04405206e-02, 6.43741476e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21785165e-03, 6.43741476e-02, -1.04405206e-02, 0.00000000e+00, -1.62184991e-01, 0.00000000e+00, 0.00000000e+00, -2.51132371e+00, 5.95151582e-01, 3.46671845e-01, 3.76786743e+00, 0.00000000e+00, 4.0000000000, 2.1503011966, 0.7621252750
        3904, -1.04317097e-02, 6.43731774e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21216346e-03, 6.43731774e-02, -1.04317097e-02, 0.00000000e+00, -1.62050564e-01, 0.00000000e+00, 0.00000000e+00, -2.55252907e+00, 5.48979573e-01, 3.29226110e-01, 3.72330678e+00, 0.00000000e+00, 4.0000000000, 2.2368989794, 0.7622252606
        3905, -1.04250182e-02, 6.43728535e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20890588e-03, 6.43728535e-02, -1.04250182e-02, 0.00000000e+00, -1.61947431e-01, 0.00000000e+00, 0.00000000e+00, -2.45795601e+00, 6.46987708e-01, 4.37827909e-01, 3.82288071e+00, 0.00000000e+00, 4.0000000000, 2.3455735281, 0.7623176681
        3906, -1.04125713e-02, 6.43720510e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20250671e-03, 6.43720510e-02, -1.04125713e-02, 0.00000000e+00, -1.61756090e-01, 0.00000000e+00, 0.00000000e+00, -2.50439307e+00, 5.99564578e-01, 4.25747462e-01, 3.77901559e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7624204929
        3907, -1.04114655e-02, 6.43716725e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20141754e-03, 6.43716725e-02, -1.04114655e-02, 0.00000000e+00, -1.61739864e-01, 0.00000000e+00, 0.00000000e+00, -2.49044044e+00, 6.32286524e-01, 3.43896416e-01, 3.79025196e+00, 0.00000000e+00, 4.0000000000, 2.1119449967, 0.7625130962
        3908, -1.04145154e-02, 6.43720184e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20314988e-03, 6.43720184e-02, -1.04145154e-02, 0.00000000e+00, -1.61786374e-01, 0.00000000e+00, 0.00000000e+00, -2.41721476e+00, 6.99366048e-01, 4.50292990e-01, 3.85321046e+00, 0.00000000e+00, 4.0000000000, 2.0125823389, 0.7626069667
        3909, -1.04251013e-02, 6.43732179e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20964975e-03, 6.43732179e-02, -1.04251013e-02, 0.00000000e+00, -1.61947805e-01, 0.00000000e+00, 0.00000000e+00, -2.40873459e+00, 7.14175732e-01, 4.17566092e-01, 3.86442423e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7627093956
        3910, -1.04300323e-02, 6.43734519e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21186805e-03, 6.43734519e-02, -1.04300323e-02, 0.00000000e+00, -1.62023815e-01, 0.00000000e+00, 0.00000000e+00, -2.51802715e+00, 5.61880425e-01, 4.12441520e-01, 3.76425234e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7628021280
        3911, -1.04281760e-02, 6.43733345e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21175498e-03, 6.43733345e-02, -1.04281760e-02, 0.00000000e+00, -1.61995274e-01, 0.00000000e+00, 0.00000000e+00, -2.55400960e+00, 5.34129413e-01, 4.29738251e-01, 3.74606654e+00, 0.00000000e+00, 4.0000000000, 2.2704416908, 0.7628953840
        3912, -1.04251477e-02, 6.43734529e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20977434e-03, 6.43734529e-02, -1.04251477e-02, 0.00000000e+00, -1.61947934e-01, 0.00000000e+00, 0.00000000e+00, -2.46902411e+00, 6.31227972e-01, 4.59042916e-01, 3.81529999e+00, 0.00000000e+00, 4.0000000000, 2.3664731309, 0.7629977921
        3913, -1.04237770e-02, 6.43734233e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20785070e-03, 6.43734233e-02, -1.04237770e-02, 0.00000000e+00, -1.61926716e-01, 0.00000000e+00, 0.00000000e+00, -2.46521461e+00, 6.40662019e-01, 4.76255129e-01, 3.81352688e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7630898592
        3914, -1.04230084e-02, 6.43736147e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20731339e-03, 6.43736147e-02, -1.04230084e-02, 0.00000000e+00, -1.61914294e-01, 0.00000000e+00, 0.00000000e+00, -2.45407046e+00, 6.68014998e-01, 3.75322383e-01, 3.82694023e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7631952582
        3915, -1.04208736e-02, 6.43739292e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20624010e-03, 6.43739292e-02, -1.04208736e-02, 0.00000000e+00, -1.61880341e-01, 0.00000000e+00, 0.00000000e+00, -2.41798386e+00, 7.12411711e-01, 3.98475709e-01, 3.84859218e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7632982480
        3916, -1.04258484e-02, 6.43740540e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20796490e-03, 6.43740540e-02, -1.04258484e-02, 0.00000000e+00, -1.61957306e-01, 0.00000000e+00, 0.00000000e+00, -2.36958800e+00, 7.78338618e-01, 3.59197612e-01, 3.88589107e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7633911033
        3917, -1.04286826e-02, 6.43736148e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20935884e-03, 6.43736148e-02, -1.04286826e-02, 0.00000000e+00, -1.62002439e-01, 0.00000000e+00, 0.00000000e+00, -2.45290011e+00, 6.72617781e-01, 3.71170449e-01, 3.81518208e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7634857709
        3918, -1.04330782e-02, 6.43735817e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21193759e-03, 6.43735817e-02, -1.04330782e-02, 0.00000000e+00, -1.62070806e-01, 0.00000000e+00, 0.00000000e+00, -2.47124894e+00, 6.32695285e-01, 4.25776231e-01, 3.80323567e+00, 0.00000000e+00, 4.0000000000, 2.2035359036, 0.7635776334
        3919, -1.04424514e-02, 6.43739225e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21596331e-03, 6.43739225e-02, -1.04424514e-02, 0.00000000e+00, -1.62215553e-01, 0.00000000e+00, 0.00000000e+00, -2.44519446e+00, 6.65791746e-01, 4.08106849e-01, 3.82274788e+00, 0.00000000e+00, 4.0000000000, 2.2505804595, 0.7636712502
        3920, -1.04431879e-02, 6.43736240e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21681087e-03, 6.43736240e-02, -1.04431879e-02, 0.00000000e+00, -1.62227746e-01, 0.00000000e+00, 0.00000000e+00, -2.48636102e+00, 6.24887402e-01, 4.00391416e-01, 3.78759270e+00, 0.00000000e+00, 4.0000000000, 2.0568983548, 0.7637852537
        3921, -1.04409653e-02, 6.43739935e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21645881e-03, 6.43739935e-02, -1.04409653e-02, 0.00000000e+00, -1.62192289e-01, 0.00000000e+00, 0.00000000e+00, -2.47486771e+00, 6.33010977e-01, 3.99928171e-01, 3.80127516e+00, 0.00000000e+00, 4.0000000000, 2.1567316282, 0.7638779913
        3922, -1.04292704e-02, 6.43736339e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21057184e-03, 6.43736339e-02, -1.04292704e-02, 0.00000000e+00, -1.62011522e-01, 0.00000000e+00, 0.00000000e+00, -2.52286199e+00, 5.80793849e-01, 3.47956976e-01, 3.74856771e+00, 0.00000000e+00, 4.0000000000, 2.0727940487, 0.7639742882
        3923, -1.04251804e-02, 6.43737388e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20959984e-03, 6.43737388e-02, -1.04251804e-02, 0.00000000e+00, -1.61947723e-01, 0.00000000e+00, 0.00000000e+00, -2.46903975e+00, 6.36181405e-01, 4.32284681e-01, 3.81228111e+00, 0.00000000e+00, 4.0000000000, 2.1905506179, 0.7640681724
        3924, -1.04123819e-02, 6.43724293e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20300744e-03, 6.43724293e-02, -1.04123819e-02, 0.00000000e+00, -1.61752197e-01, 0.00000000e+00, 0.00000000e+00, -2.51574044e+00, 5.86355363e-01, 4.16862533e-01, 3.77263942e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7641603791
        3925, -1.04101777e-02, 6.43719545e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20136705e-03, 6.43719545e-02, -1.04101777e-02, 0.00000000e+00, -1.61719149e-01, 0.00000000e+00, 0.00000000e+00, -2.50021263e+00, 6.19619207e-01, 3.47575154e-01, 3.77509046e+00, 0.00000000e+00, 4.0000000000, 2.1125860905, 0.7642637996
        3926, -1.04109870e-02, 6.43719384e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20223885e-03, 6.43719384e-02, -1.04109870e-02, 0.00000000e+00, -1.61731761e-01, 0.00000000e+00, 0.00000000e+00, -2.41700737e+00, 7.07860577e-01, 4.17698223e-01, 3.85626965e+00, 0.00000000e+00, 4.0000000000, 2.0022702629, 0.7643671152
        3927, -1.04216184e-02, 6.43726986e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20800742e-03, 6.43726986e-02, -1.04216184e-02, 0.00000000e+00, -1.61895006e-01, 0.00000000e+00, 0.00000000e+00, -2.36571979e+00, 7.74038952e-01, 3.76972042e-01, 3.90618075e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7644535557
        3928, -1.04255380e-02, 6.43725843e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20952939e-03, 6.43725843e-02, -1.04255380e-02, 0.00000000e+00, -1.61956182e-01, 0.00000000e+00, 0.00000000e+00, -2.48055026e+00, 6.50176733e-01, 3.64560101e-01, 3.79471445e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7645458970
        3929, -1.04249339e-02, 6.43718673e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20892958e-03, 6.43718673e-02, -1.04249339e-02, 0.00000000e+00, -1.61948601e-01, 0.00000000e+00, 0.00000000e+00, -2.51939034e+00, 5.87750468e-01, 3.86160279e-01, 3.76309595e+00, 0.00000000e+00, 4.0000000000, 2.2849637066, 0.7646376868
        3930, -1.04209482e-02, 6.43722748e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20724669e-03, 6.43722748e-02, -1.04209482e-02, 0.00000000e+00, -1.61885660e-01, 0.00000000e+00, 0.00000000e+00, -2.43428477e+00, 6.82988356e-01, 4.64581717e-01, 3.84371436e+00, 0.00000000e+00, 4.0000000000, 2.3894576938, 0.7647394224
        3931, -1.04136991e-02, 6.43727141e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20417020e-03, 6.43727141e-02, -1.04136991e-02, 0.00000000e+00, -1.61771944e-01, 0.00000000e+00, 0.00000000e+00, -2.45260387e+00, 6.60236569e-01, 4.63266531e-01, 3.82301493e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7648314142
        3932, -1.04146096e-02, 6.43728707e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20411819e-03, 6.43728707e-02, -1.04146096e-02, 0.00000000e+00, -1.61785694e-01, 0.00000000e+00, 0.00000000e+00, -2.46809421e+00, 6.56013355e-01, 3.63569427e-01, 3.81889047e+00, 0.00000000e+00, 4.0000000000, 2.0446718881, 0.7649323440
        3933, -1.04174339e-02, 6.43728741e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20460834e-03, 6.43728741e-02, -1.04174339e-02, 0.00000000e+00, -1.61829560e-01, 0.00000000e+00, 0.00000000e+00, -2.43319146e+00, 6.98020782e-01, 3.92469462e-01, 3.83545316e+00, 0.00000000e+00, 4.0000000000, 2.0814634797, 0.7650239105
        3934, -1.04239598e-02, 6.43735081e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20774205e-03, 6.43735081e-02, -1.04239598e-02, 0.00000000e+00, -1.61929342e-01, 0.00000000e+00, 0.00000000e+00, -2.37702027e+00, 7.70846623e-01, 3.51549878e-01, 3.88195556e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7651123638
        3935, -1.04301819e-02, 6.43733402e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21077343e-03, 6.43733402e-02, -1.04301819e-02, 0.00000000e+00, -1.62026421e-01, 0.00000000e+00, 0.00000000e+00, -2.45453511e+00, 6.65599017e-01, 3.73159677e-01, 3.81880930e+00, 0.00000000e+00, 3.0000000000, 2.0020000000, 0.7651983132
        3936, -1.04278477e-02, 6.43730173e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20967794e-03, 6.43730173e-02, -1.04278477e-02, 0.00000000e+00, -1.61990973e-01, 0.00000000e+00, 0.00000000e+00, -2.49323955e+00, 6.02049869e-01, 4.03757479e-01, 3.78651960e+00, 0.00000000e+00, 4.0000000000, 2.1888776878, 0.7653012805
        3937, -1.04316184e-02, 6.43734094e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21111944e-03, 6.43734094e-02, -1.04316184e-02, 0.00000000e+00, -1.62048562e-01, 0.00000000e+00, 0.00000000e+00, -2.44101120e+00, 6.66309410e-01, 4.53555800e-01, 3.83236873e+00, 0.00000000e+00, 4.0000000000, 2.2886201382, 0.7653942668
        3938, -1.04249880e-02, 6.43734082e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20977103e-03, 6.43734082e-02, -1.04249880e-02, 0.00000000e+00, -1.61945565e-01, 0.00000000e+00, 0.00000000e+00, -2.42806043e+00, 6.91267844e-01, 4.60363369e-01, 3.84764374e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7654975010
        3939, -1.04245006e-02, 6.43738627e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21080001e-03, 6.43738627e-02, -1.04245006e-02, 0.00000000e+00, -1.61936851e-01, 0.00000000e+00, 0.00000000e+00, -2.45558802e+00, 6.65475030e-01, 3.79736544e-01, 3.81711488e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7655903224
        3940, -1.04285465e-02, 6.43740019e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21292241e-03, 6.43740019e-02, -1.04285465e-02, 0.00000000e+00, -1.61999351e-01, 0.00000000e+00, 0.00000000e+00, -2.42386302e+00, 7.08761842e-01, 3.96028147e-01, 3.83735684e+00, 0.00000000e+00, 4.0000000000, 2.0664641075, 0.7656832456
        3941, -1.04365981e-02, 6.43739194e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21655165e-03, 6.43739194e-02, -1.04365981e-02, 0.00000000e+00, -1.62124633e-01, 0.00000000e+00, 0.00000000e+00, -2.37122150e+00, 7.74527483e-01, 3.67215454e-01, 3.89304617e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7657844280
        3942, -1.04364816e-02, 6.43741443e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21774988e-03, 6.43741443e-02, -1.04364816e-02, 0.00000000e+00, -1.62122257e-01, 0.00000000e+00, 0.00000000e+00, -2.48905465e+00, 6.40739402e-01, 3.49688238e-01, 3.79138342e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7658765202
        3943, -1.04282441e-02, 6.43734116e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21284448e-03, 6.43734116e-02, -1.04282441e-02, 0.00000000e+00, -1.61996138e-01, 0.00000000e+00, 0.00000000e+00, -2.55171280e+00, 5.56278143e-01, 3.51118038e-01, 3.72947677e+00, 0.00000000e+00, 4.0000000000, 2.2928764259, 0.7659704877
        3944, -1.04252063e-02, 6.43729206e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.21017928e-03, 6.43729206e-02, -1.04252063e-02, 0.00000000e+00, -1.61950183e-01, 0.00000000e+00, 0.00000000e+00, -2.45425670e+00, 6.61138740e-01, 4.48081809e-01, 3.82854971e+00, 0.00000000e+00, 4.0000000000, 2.4643916132, 0.7660736106
        3945, -1.04184122e-02, 6.43729638e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20600256e-03, 6.43729638e-02, -1.04184122e-02, 0.00000000e+00, -1.61844532e-01, 0.00000000e+00, 0.00000000e+00, -2.44153182e+00, 6.79010817e-01, 4.54125618e-01, 3.83756758e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7661657863
        3946, -1.04190903e-02, 6.43732329e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20555934e-03, 6.43732329e-02, -1.04190903e-02, 0.00000000e+00, -1.61854390e-01, 0.00000000e+00, 0.00000000e+00, -2.47572825e+00, 6.50063456e-01, 3.41242234e-01, 3.79778330e+00, 0.00000000e+00, 4.0000000000, 2.0020000000, 0.7662696391
        3947, -1.04213255e-02, 6.43734475e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.20742763e-03, 6.43734475e-02, -1.04213255e-02, 0.00000000e+00, -1.61888572e-01, 0.00000000e+00, 0.00000000e+00, -2.41116168e+00, 7.18131284e-01, 4.06527100e-01, 3.85696865e+00, 0.00000000e+00, 4.0000000000, 2.0823910443, 0.7663642782
